scout,jogos_num,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,media_num,variacao_num,preco_num,entrou_em_campo,slug,apelido,apelido_abreviado,nome_x,foto,posicao,status,id,clube_nome,clube_sigla
{},0,88293,1,315,5,5,0,0.0,0.0,3.0,False,neto-pessoa,Neto Pessoa,N. Pessoa,Altemir Cordeiro Pessôa Neto,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Atacante,Contundido,315,CHA,CHA
{},0,141386,1,364,1,6,0,0.0,0.0,1.0,False,marcos-alexandre,Marcos Alexandre,M. Alexandre,Marcos Alexandre Ferreira Campos Filho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Goleiro,Nulo,364,REM,REM
{'V': 1},1,73481,1,315,6,7,0,7.95,2.24,5.24,True,gilmar-dal-pozzo,Gilmar Dal Pozzo,G. Pozzo,Gilmar Dal Pozzo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Técnico,Provável,315,CHA,CHA
{},0,72491,1,315,3,6,0,0.0,0.0,3.0,False,bressan,Bressan,Bressan,Matheus Simonete Bressanelli,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Zagueiro,Nulo,315,CHA,CHA
{},0,141385,1,364,1,6,0,0.0,0.0,1.0,False,joao-victor,João Victor,J. Victor,João Victor Ferreira da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Goleiro,Nulo,364,REM,REM
{},0,94286,1,315,5,6,0,0.0,0.0,4.0,False,perotti,Perotti,Perotti,Pedro Henrique Perotti,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Atacante,Nulo,315,CHA,CHA
{},0,83048,1,315,3,5,0,0.0,0.0,4.0,False,rafael-thyere,Rafael Thyere,R. Thyere,Rafael Thyere de Albuquerque Marques,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Zagueiro,Contundido,315,CHA,CHA
"{'CA': 1, 'DE': 4, 'GS': 2}",1,71043,1,315,1,7,0,2.2,0.41,2.41,True,leo-vieira,Léo Vieira,L. Vieira,Leonardo da Silva Vieira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Goleiro,Provável,315,CHA,CHA
"{'DS': 1, 'FC': 1, 'FS': 1}",1,68938,1,315,4,7,0,1.7,-0.31,4.69,True,giovanni-augusto,Giovanni Augusto,G. Augusto,Giovanni Augusto Oliveira Cardoso,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Meia,Provável,315,CHA,CHA
{},0,68822,1,315,1,6,0,0.0,0.0,3.0,False,rafael-santos,Rafael Santos,R. Santos,Rafael de Carvalho Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Goleiro,Nulo,315,CHA,CHA
{},0,142593,1,364,5,6,0,0.0,0.0,3.0,False,nicolas-ferreira,Nicolás Ferreira,N. Ferreira,Michael Nicolás Ferreira Berrondo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Atacante,Nulo,364,REM,REM
"{'DS': 1, 'FC': 1, 'FS': 1, 'I': 1}",1,95332,1,315,5,7,0,1.6,0.02,3.02,True,marcinho,Marcinho,Marcinho,Márcio Antônio de Sousa Júnior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Atacante,Provável,315,CHA,CHA
"{'A': 1, 'G': 1}",1,70958,1,315,4,6,0,13.0,3.83,7.83,True,jean-carlos,Jean Carlos,J. Carlos,Jean Carlos Vicente,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Meia,Nulo,315,CHA,CHA
{},0,95620,1,315,3,6,0,0.0,0.0,3.0,False,bruno-leonardo,Bruno Leonardo,B. Leonardo,Bruno Leonardo dos Santos Covas,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Zagueiro,Nulo,315,CHA,CHA
{'DS': 2},1,97432,1,315,3,7,0,3.0,0.51,3.51,True,victor-caetano,Victor Caetano,V. Caetano,Victor Henrique Carvalho Caetano,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Zagueiro,Provável,315,CHA,CHA
"{'DS': 1, 'G': 1}",1,105664,1,315,2,7,0,9.5,2.6,6.6,True,walter-clar,Walter Clar,W. Clar,Walter David Clar Fritz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Lateral,Provável,315,CHA,CHA
{},0,107516,1,315,5,6,0,0.0,0.0,4.0,False,enio,Ênio,Ênio,Sebastião Ênio Santos de Almeida,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Atacante,Nulo,315,CHA,CHA
{'DS': 2},1,101393,1,315,3,7,0,3.0,0.69,2.69,True,eduardo-doma,Eduardo Doma,E. Doma,Eduardo Vinícius Domachowski,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Zagueiro,Provável,315,CHA,CHA
"{'CA': 1, 'FC': 1}",1,97969,1,315,2,6,0,-1.3,-1.0,2.0,True,marcos-vinicius,Marcos Vinícius,M. Vinícius,Marcos Vinícius da Silva Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Lateral,Nulo,315,CHA,CHA
{},0,122138,1,315,4,6,0,0.0,0.0,3.0,False,joao-vitor,João Vitor,J. Vitor,João Vitor de Souza Martins,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Meia,Nulo,315,CHA,CHA
"{'CA': 1, 'DS': 4, 'FC': 2}",1,104519,1,315,4,7,0,4.4,0.82,4.82,True,camilo,Camilo,Camilo,Camilo Reijers de Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Meia,Provável,315,CHA,CHA
{},0,111279,1,315,2,5,0,0.0,0.0,3.0,False,mancha,Mancha,Mancha,Gianluca Piola Minozzo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Lateral,Contundido,315,CHA,CHA
{},0,116066,1,315,5,6,0,0.0,0.0,2.0,False,rubens,Rubens,Rubens,Rubens Tadeu Hartmann Ricoldi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Atacante,Nulo,315,CHA,CHA
"{'DS': 4, 'FC': 2, 'G': 1}",1,103987,1,315,4,6,0,13.4,3.97,7.97,True,higor-meritao,Higor Meritão,H. Meritão,Higor Matheus Meritão,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Meia,Nulo,315,CHA,CHA
"{'DS': 2, 'FC': 1}",1,104470,1,315,2,7,0,2.7,0.4,3.4,True,everton,Everton,Everton,Everton Souza da Cruz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Lateral,Provável,315,CHA,CHA
"{'DS': 1, 'FC': 1, 'G': 1}",1,109336,1,315,4,7,0,9.2,2.5,6.5,True,rafael-carvalheira,Rafael Carvalheira,R. Carvalheira,Rafael dos Santos Carvalheira Natividade,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Meia,Provável,315,CHA,CHA
{'DS': 2},1,130414,1,315,4,5,0,3.0,0.51,3.51,True,robert,Robert,Robert,Robert dos Santos Conceição,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Meia,Contundido,315,CHA,CHA
{},0,102906,1,315,1,6,0,0.0,0.0,3.0,False,anderson,Anderson,Anderson,Anderson Silva da Paixão,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Goleiro,Nulo,315,CHA,CHA
"{'DE': 4, 'GS': 1}",1,51413,1,2305,1,7,0,4.2,0.56,5.56,True,walter,Walter,Walter,Walter Leandro Capeloza Artune,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,Goleiro,Provável,2305,MIR,MIR
{},0,121870,1,315,2,6,0,0.0,0.0,2.0,False,gustavo-talles,Gustavo Talles,G. Talles,Gustavo Talles da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Lateral,Nulo,315,CHA,CHA
"{'DS': 2, 'SG': 1}",1,130843,1,293,3,6,0,8.0,2.26,5.26,True,arthur-dias,Arthur Dias,A. Dias,Arthur dos Santos Barbosa Dias,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,Zagueiro,Nulo,293,CAP,CAP
"{'DS': 1, 'FS': 1, 'I': 1, 'PS': 1}",1,123625,1,315,5,7,0,2.9,0.65,2.65,True,italo,Ítalo,Ítalo,Italo de Vargas da Rosa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Atacante,Provável,315,CHA,CHA
{},0,99147,1,2305,5,6,0,0.0,0.0,4.0,False,rodrigo-rodrigues,Rodrigo Rodrigues,R. Rodrigues,Rodrigo Antonio Rodrigues,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,Atacante,Nulo,2305,MIR,MIR
"{'CA': 1, 'DS': 1, 'FC': 2, 'FD': 1, 'I': 1}",1,110426,1,285,2,7,0,1.0,-1.65,9.35,True,bernabei,Bernabéi,Bernabéi,Alexandro Ezequiel Bernabéi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,Lateral,Provável,285,INT,INT
"{'DE': 2, 'GS': 2}",1,99552,1,262,1,7,0,0.6,-1.43,7.57,True,rossi,Rossi,Rossi,Agustín Daniel Rossi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,Goleiro,Provável,262,FLA,FLA
{},0,140438,1,315,4,6,0,0.0,0.0,1.0,False,david,David,David,David Antunes da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Meia,Nulo,315,CHA,CHA
{},0,97900,1,262,3,6,0,0.0,0.0,9.0,False,vitao,Vitão,Vitão,Vitor Eduardo da Silva Matos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,Zagueiro,Nulo,262,FLA,FLA
{},0,130806,1,315,3,6,0,0.0,0.0,1.0,False,kauan,Kauan,Kauan,Kauan Faria Gomes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Zagueiro,Nulo,315,CHA,CHA
{},0,130619,1,315,5,6,0,0.0,0.0,2.0,False,mailson,Mailson,Mailson,Mailson Bezerra Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Atacante,Nulo,315,CHA,CHA
"{'FC': 5, 'FS': 1, 'G': 1}",1,68708,1,2305,4,7,0,7.0,1.36,7.36,True,eduardo,Eduardo,Eduardo,Carlos Eduardo de Oliveira Alves,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,Meia,Provável,2305,MIR,MIR
{},0,141812,1,315,5,6,0,0.0,0.0,2.0,False,palacios,Palacios,Palacios,Jonathan Estiven Palacios Castillo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Atacante,Nulo,315,CHA,CHA
{'FF': 1},1,78850,1,2305,2,7,0,0.8,-2.81,14.19,True,reinaldo,Reinaldo,Reinaldo,Reinaldo Manoel da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,Lateral,Provável,2305,MIR,MIR
{},0,124674,1,276,4,6,0,0.0,0.0,2.0,False,felipe-negrucci,Felipe Negrucci,F. Negrucci,Felipe Negrucci Berdague,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,Meia,Nulo,276,SAO,SAO
"{'FC': 1, 'FD': 1, 'FF': 1, 'FS': 1}",1,112709,1,283,2,7,0,2.2,-1.77,12.23,True,kaiki-bruno,Kaiki Bruno,K. Bruno,Kaiki Bruno da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Lateral,Provável,283,CRU,CRU
{},0,89368,1,284,5,6,0,0.0,0.0,13.0,False,braithwaite,Braithwaite,Braithwaite,Martin Christensen Braithwaite,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,Atacante,Nulo,284,GRE,GRE
{},0,141776,1,277,4,5,0,0.0,0.0,2.0,False,gustavo-henrique,Gustavo Henrique,G. Henrique,Gustavo Henrique Pereira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,Meia,Contundido,277,SAN,SAN
{'DS': 1},1,51772,1,265,4,7,0,1.5,-1.29,8.71,True,everton-ribeiro,Everton Ribeiro,E. Ribeiro,Everton Augusto de Barros Ribeiro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Meia,Provável,265,BAH,BAH
"{'DS': 3, 'FF': 1, 'FS': 1, 'G': 1}",1,89837,1,266,4,7,0,13.8,3.38,11.38,True,lucho-acosta,Lucho Acosta,L. Acosta,Luciano Federico Acosta,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,Meia,Provável,266,FLU,FLU
"{'DS': 2, 'FC': 1, 'FD': 1, 'FF': 3, 'FS': 2, 'G': 1}",1,80287,1,276,5,6,0,15.3,2.09,20.09,True,luciano,Luciano,Luciano,Luciano da Rocha Neves,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,Atacante,Nulo,276,SAO,SAO
"{'A': 1, 'DS': 1, 'FC': 2, 'FF': 1}",1,89274,1,275,4,7,0,6.7,-0.38,14.62,True,andreas-pereira,Andreas Pereira,A. Pereira,Andreas Hugo Hoelgebaum Pereira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,Meia,Provável,275,PAL,PAL
{},0,147297,1,283,2,6,0,0.0,0.0,1.0,False,william-fernando,William Fernando,W. Fernando,William Fernando Soares de Almeida,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Lateral,Nulo,283,CRU,CRU
"{'FF': 1, 'I': 1}",1,100652,1,264,5,6,0,0.7,-3.21,15.79,True,yuri-alberto,Yuri Alberto,Y. Alberto,Yuri Alberto Monteiro da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,Atacante,Nulo,264,COR,COR
"{'FC': 1, 'FF': 4, 'FS': 5, 'I': 1}",1,39148,1,282,5,7,0,5.3,-1.05,14.95,True,hulk,Hulk,Hulk,Givanildo Vieira de Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,Atacante,Provável,282,CAM,CAM
"{'DS': 2, 'FF': 2, 'G': 1}",1,126471,1,277,4,7,0,12.6,2.24,14.24,True,barreal,Barreal,Barreal,Álvaro Martín Barreal,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,Meia,Provável,277,SAN,SAN
{},0,144423,1,283,2,6,0,0.0,0.0,1.0,False,nicolas-pontes,Nicolas Pontes,N. Pontes,Nicolas Pontes de Souza Almeida,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Lateral,Nulo,283,CRU,CRU
{},0,117842,1,283,4,6,0,0.0,0.0,2.0,False,vitinho,Vitinho,Vitinho,Vitor Hugo Amorim de Assis,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Meia,Nulo,283,CRU,CRU
"{'DS': 1, 'FF': 2, 'FS': 1}",1,115025,1,277,4,6,0,3.6,0.54,4.54,True,miguelito,Miguelito,Miguelito,Miguel Àngel Terceros,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,Meia,Nulo,277,SAN,SAN
{'FD': 1},1,106104,1,284,5,6,0,1.2,-1.22,7.78,True,enamorado,Enamorado,Enamorado,José David Enamorado Gómez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,Atacante,Nulo,284,GRE,GRE
{},0,122127,1,283,5,6,0,0.0,0.0,1.0,False,fernando,Fernando,Fernando,Luis Fernando Santos Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Atacante,Nulo,283,CRU,CRU
{},0,133673,1,277,5,6,0,0.0,0.0,2.0,False,mateus-xavier,Mateus Xavier,M. Xavier,Mateus Xavier de Sousa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,Atacante,Nulo,277,SAN,SAN
{},0,142049,1,283,3,6,0,0.0,0.0,2.0,False,bruno-alves,Bruno Alves,B. Alves,Bruno Ferreira Alves,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Zagueiro,Nulo,283,CRU,CRU
{},0,115563,1,283,4,6,0,0.0,0.0,3.0,False,rodriguinho,Rodriguinho,Rodriguinho,Rodrigo Henrique Santos de Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Meia,Nulo,283,CRU,CRU
{},0,146992,1,283,4,6,0,0.0,0.0,2.0,False,cauan-baptistella,Cauan Baptistella,C. Baptistella,Cauan Matteo Baptistella,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Meia,Nulo,283,CRU,CRU
"{'FC': 1, 'FD': 1, 'FF': 1}",1,128433,1,267,4,6,0,1.7,-0.49,5.51,True,johan-rojas,Johan Rojas,J. Rojas,Johan Rojas Echavarría,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,Meia,Nulo,267,VAS,VAS
{},0,123649,1,283,3,6,0,0.0,0.0,1.0,False,janderson,Janderson,Janderson,José Janderson da Silva Marques,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Zagueiro,Nulo,283,CRU,CRU
"{'A': 1, 'DS': 1, 'FC': 2, 'FS': 1}",1,94583,1,262,5,6,0,6.4,-1.39,18.61,True,pedro,Pedro,Pedro,Pedro Guilherme Abreu dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,Atacante,Nulo,262,FLA,FLA
{},0,147287,1,283,3,6,0,0.0,0.0,1.0,False,kaiquy-luiz,Kaiquy Luiz,K. Luiz,Kaiquy Luiz Alves Vasco,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Zagueiro,Nulo,283,CRU,CRU
{},0,146991,1,283,4,6,0,0.0,0.0,1.0,False,rhuan-gabriel,Rhuan Gabriel,R. Gabriel,Rhuan Gabriel Rodrigues de Souza Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Meia,Nulo,283,CRU,CRU
"{'DS': 1, 'FC': 1}",1,86292,1,315,5,6,0,1.2,-0.67,5.33,True,bolasie,Bolasie,Bolasie,Yannick Bolasie,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,Atacante,Nulo,315,CHA,CHA
{},0,78946,1,276,3,6,0,0.0,0.0,7.0,False,doria,Dória,Dória,Matheus Dória Macedo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,Zagueiro,Nulo,276,SAO,SAO
"{'CA': 1, 'FC': 2, 'FD': 1, 'G': 1}",1,114802,1,275,5,7,0,7.6,-1.15,19.85,True,vitor-roque,Vitor Roque,V. Roque,Vitor Hugo Roque Ferreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,Atacante,Provável,275,PAL,PAL
{},0,91639,1,2305,2,6,0,0.0,0.0,3.0,False,igor-carius,Igor Cariús,I. Cariús,Igor Aquino da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,Lateral,Nulo,2305,MIR,MIR
"{'FF': 3, 'I': 2}",1,103445,1,283,5,7,0,2.2,-2.32,14.68,True,kaio-jorge,Kaio Jorge,K. Jorge,Kaio Jorge Pinto Ramos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Atacante,Provável,283,CRU,CRU
{},0,142130,1,283,1,6,0,0.0,0.0,1.0,False,marcelo-eraclito,Marcelo Eráclito,M. Eráclito,Marcelo Eráclito de Souza Filho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,Goleiro,Nulo,283,CRU,CRU
"{'CA': 1, 'FC': 1, 'FF': 1, 'FS': 1}",1,101908,1,2305,3,7,0,0.0,-0.91,4.09,True,willian-machado,Willian Machado,W. Machado,Willian Estefani Machado,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,Zagueiro,Provável,2305,MIR,MIR
{'FD': 1},1,108713,1,2305,5,6,0,1.2,-1.03,6.97,True,galeano,Galeano,Galeano,Antonio Javier Galeano Ferreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,Atacante,Nulo,2305,MIR,MIR
{},0,112367,1,364,3,6,0,0.0,0.0,3.0,False,thalisson-gabriel,Thalisson Gabriel,T. Gabriel,Thalisson Gabriel Pereira Moreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,Zagueiro,Nulo,364,REM,REM
{},0,131516,1,277,2,6,0,0.0,0.0,2.0,False,jp-chermont,JP Chermont,J. Chermont,João Pedro Chermont Crema,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,Lateral,Nulo,277,SAN,SAN
{},0,115986,1,2305,4,7,0,0.0,0.0,5.0,False,denilson,Denilson,Denilson,Denilson Alves Borges,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,Meia,Provável,2305,MIR,MIR
"{'CA': 1, 'DS': 1, 'FC': 1}",1,126182,1,285,4,7,0,0.2,-0.84,4.16,True,paulinho,Paulinho,Paulinho,Paulo Lucas Santos de Paula,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,Meia,Provável,285,INT,INT
{},0,118655,1,267,3,6,0,0.0,0.0,6.0,False,saldivia,Saldivia,Saldivia,Alan Gabriel Saldivia Vázquez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,Zagueiro,Nulo,267,VAS,VAS
{},0,133696,1,263,4,6,0,0.0,0.0,4.0,False,wallace-davi,Wallace Davi,W. Davi,Wallace Davi Nunes da Silva Dias,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,Meia,Nulo,263,BOT,BOT
{},0,145400,1,280,2,6,0,0.0,0.0,2.0,False,caue,Cauê,Cauê,Cauê Nascimento Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,Lateral,Nulo,280,RBB,RBB
"{'DS': 3, 'FD': 1, 'FS': 1}",1,107093,1,265,2,7,0,6.2,0.9,7.9,True,luciano-juba,Luciano Juba,L. Juba,Luciano Batista da Silva Júnior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,Lateral,Provável,265,BAH,BAH
{},0,81121,1,2305,4,6,0,0.0,0.0,7.0,False,lucas-mugni,Lucas Mugni,L. Mugni,Lucas Andrés Mugni,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,Meia,Nulo,2305,MIR,MIR
